,DNI,EDAD,DEPARTAMENTO,UNIVERSIDAD,SEXO,NIVEL DE ESTRES
,70683037,23,TRUJILLO,UPAO,MASCULINO,2
,63818652,26,LIMA,UPC,FEMENINO,2
,79337208,22,PIURA,UPN,FEMENINO,2
,73125273,17,CUZCO,UNSAAC,MASCULINO,4
,76426356,24,AREQUIPA,UNSA,MASCULINO,3
,74147839,26,PIURA,UPN,FEMENINO,5
,62504513,20,LIMA,PUCP,FEMENINO,2
,70110924,25,LIMA,UPC,MASCULINO,4
,66337687,26,LIMA,UNI,MASCULINO,1
,68031043,18,HUANUCO,UNHEVAL,FEMENINO,1
,70788378,24,CUZCO,UNSAAC,FEMENINO,2
,64202399,20,PIURA,UDEP,FEMENINO,4
,66841801,30,CUZCO,UNSAAC,FEMENINO,2
,65490616,24,HUANUCO,UNHEVAL,MASCULINO,3
,72063780,18,LIMA,UPC,FEMENINO,5
,69492470,30,LIMA,UNI,FEMENINO,1
,73444915,27,HUANUCO,UNH,FEMENINO,5
,69720525,26,AREQUIPA,UNSA,FEMENINO,3
,78393344,26,CUZCO,UAUSTRAL,MASCULINO,5
,77490957,30,LIMA,ULIMA,FEMENINO,4
,77031553,22,TRUJILLO,UPAO,FEMENINO,4
,62511700,17,LIMA,ULIMA,MASCULINO,1
,65077882,20,LIMA,PUCP,FEMENINO,1
,68100601,27,TRUJILLO,UNT,FEMENINO,2
,63320412,20,PIURA,UDEP,MASCULINO,1
,70622931,19,CUZCO,UAUSTRAL,MASCULINO,3
,63153213,18,LIMA,UPC,FEMENINO,2
,70567313,17,AREQUIPA,UCSM,MASCULINO,1
,68353624,22,PIURA,UDEP,MASCULINO,1
,70346574,24,CUZCO,UAUSTRAL,FEMENINO,2
,68478396,23,HUANUCO,UNH,MASCULINO,2
,75650969,21,LIMA,UNI,MASCULINO,4
,71629394,29,LIMA,UNI,MASCULINO,1
,67889656,23,LIMA,PUCP,MASCULINO,3
,67659370,21,AREQUIPA,UNSA,MASCULINO,1
,78326421,21,HUANUCO,UNH,MASCULINO,1
,79081150,20,HUANUCO,UNHEVAL,FEMENINO,1
,77352687,17,HUANUCO,UNHEVAL,MASCULINO,4
,72041387,22,HUANUCO,UNH,FEMENINO,4
,63521029,27,HUANUCO,UNHEVAL,MASCULINO,2
,68763273,29,CUZCO,UAUSTRAL,MASCULINO,4
,63475753,26,CUZCO,UAUSTRAL,MASCULINO,5
,66184040,17,TRUJILLO,UPAO,MASCULINO,3
,77659159,17,TRUJILLO,UNT,MASCULINO,4
,61412339,26,CUZCO,UAUSTRAL,MASCULINO,1
,67931315,25,LIMA,ULIMA,MASCULINO,2
,79029765,17,LIMA,UNI,MASCULINO,1
,75967720,28,AREQUIPA,UNSA,MASCULINO,2
,71633312,20,TRUJILLO,UPAO,FEMENINO,3
,68125156,23,TRUJILLO,UPAO,FEMENINO,1
,76797530,23,HUANUCO,UNHEVAL,FEMENINO,3
,70543773,24,CUZCO,UNSAAC,MASCULINO,1
,76142903,28,HUANUCO,UNH,MASCULINO,1
,74248939,23,LIMA,ULIMA,FEMENINO,1
,68437440,26,PIURA,UDEP,FEMENINO,3
,65387703,21,LIMA,UNI,FEMENINO,4
,70716393,20,AREQUIPA,UCSM,MASCULINO,2
,72065018,30,LIMA,UNI,FEMENINO,1
,77002657,20,LIMA,UNI,FEMENINO,2
,75872355,30,LIMA,ULIMA,MASCULINO,3
,73325282,19,AREQUIPA,UNSA,MASCULINO,1
,79284009,29,AREQUIPA,UNSA,MASCULINO,1
,74300488,20,CUZCO,UNSAAC,FEMENINO,5
,71208483,19,CUZCO,UNSAAC,MASCULINO,4
,66761499,21,AREQUIPA,UNSA,MASCULINO,4
,77808461,29,LIMA,PUCP,FEMENINO,3
,67378936,30,AREQUIPA,UNSA,FEMENINO,1
,61873398,27,PIURA,UDEP,FEMENINO,4
,74198985,30,HUANUCO,UNHEVAL,FEMENINO,2
,67267873,21,CUZCO,UAUSTRAL,MASCULINO,5
,75976168,29,CUZCO,UAUSTRAL,MASCULINO,1
,66704858,26,LIMA,UNI,MASCULINO,5
,62735145,20,AREQUIPA,UCSM,MASCULINO,3
,69446919,29,CUZCO,UAUSTRAL,MASCULINO,4
,69458962,23,TRUJILLO,UPAO,MASCULINO,5
,77794524,22,HUANUCO,UNHEVAL,FEMENINO,1
,79825621,17,AREQUIPA,UCSM,MASCULINO,4
,73209083,18,LIMA,UPC,FEMENINO,5
,78553425,20,LIMA,ULIMA,FEMENINO,4
,63088036,29,CUZCO,UAUSTRAL,MASCULINO,2
,63450414,28,LIMA,UNI,FEMENINO,1
,62774009,24,CUZCO,UNSAAC,FEMENINO,3
,74279543,30,LIMA,UNI,MASCULINO,3
,63372926,20,LIMA,UPC,MASCULINO,4
,62183734,17,LIMA,UNI,MASCULINO,3
,72062832,27,AREQUIPA,UNSA,FEMENINO,1
,76162575,25,PIURA,UPN,MASCULINO,2
,69833736,28,LIMA,PUCP,MASCULINO,1
,79385740,24,PIURA,UDEP,MASCULINO,5
,71817222,18,AREQUIPA,UNSA,MASCULINO,4
,75495478,21,LIMA,ULIMA,FEMENINO,1
,61111727,22,TRUJILLO,UNT,FEMENINO,5
,74868906,29,HUANUCO,UNH,MASCULINO,5
,71873061,25,LIMA,UNI,MASCULINO,2
,66982919,30,CUZCO,UAUSTRAL,FEMENINO,4
,78766124,26,TRUJILLO,UNT,FEMENINO,1
,78781680,21,PIURA,UDEP,FEMENINO,5
,63165342,18,AREQUIPA,UCSM,FEMENINO,4
,72806843,28,PIURA,UDEP,MASCULINO,3
,71304639,25,LIMA,UPC,MASCULINO,1
,71433081,24,LIMA,PUCP,MASCULINO,4
,61658241,27,HUANUCO,UNHEVAL,MASCULINO,3
,65431540,25,TRUJILLO,UPAO,FEMENINO,4
,68968324,28,LIMA,UPC,FEMENINO,4
,77977320,23,LIMA,PUCP,MASCULINO,1
,77255727,17,LIMA,ULIMA,MASCULINO,2
,68974671,30,AREQUIPA,UNSA,FEMENINO,3
,74766804,19,LIMA,UNI,FEMENINO,3
,65662148,18,TRUJILLO,UNT,FEMENINO,3
,71837745,24,PIURA,UPN,FEMENINO,2
,69118138,26,CUZCO,UAUSTRAL,FEMENINO,5
,71136080,23,HUANUCO,UNHEVAL,MASCULINO,3
,65709623,25,LIMA,UNI,MASCULINO,1
,74397877,29,LIMA,UNI,FEMENINO,3
,60978140,27,CUZCO,UNSAAC,FEMENINO,4
,77248512,23,PIURA,UDEP,FEMENINO,3
,72733178,18,PIURA,UPN,MASCULINO,3
,68535404,28,LIMA,ULIMA,MASCULINO,4
,69954338,28,LIMA,UPC,MASCULINO,1
,66308360,22,LIMA,PUCP,FEMENINO,2
,69435855,21,HUANUCO,UNHEVAL,MASCULINO,4
,67965579,27,TRUJILLO,UNT,FEMENINO,5
,66799317,29,LIMA,UNI,FEMENINO,3
,78656778,28,LIMA,UPC,MASCULINO,3
,63156717,20,LIMA,UNI,FEMENINO,3
,61110176,19,TRUJILLO,UNT,FEMENINO,5
,75881912,17,LIMA,UPC,FEMENINO,3
,77653491,19,TRUJILLO,UPAO,MASCULINO,4
,74109626,30,CUZCO,UAUSTRAL,FEMENINO,1
,77985980,21,CUZCO,UNSAAC,FEMENINO,5
,75765735,30,TRUJILLO,UNT,FEMENINO,3
,64488608,20,TRUJILLO,UNT,MASCULINO,1
,64372177,21,AREQUIPA,UNSA,MASCULINO,3
,73093941,23,PIURA,UPN,FEMENINO,2
,69196192,22,AREQUIPA,UCSM,FEMENINO,2
,66194160,20,LIMA,UNI,FEMENINO,2
,72888572,18,AREQUIPA,UCSM,MASCULINO,5
,78058193,25,LIMA,UPC,MASCULINO,1
,73046660,29,LIMA,ULIMA,FEMENINO,2
,60764112,24,TRUJILLO,UPAO,MASCULINO,5
,77974907,20,AREQUIPA,UNSA,FEMENINO,5
,76380099,20,LIMA,UPC,MASCULINO,5
,63683937,26,AREQUIPA,UNSA,FEMENINO,3
,73198870,29,CUZCO,UAUSTRAL,FEMENINO,3
,69979900,17,PIURA,UDEP,MASCULINO,5
,66234610,20,LIMA,ULIMA,MASCULINO,4
,76545147,27,PIURA,UDEP,MASCULINO,3
,70615764,18,HUANUCO,UNH,FEMENINO,4
,64575829,19,LIMA,PUCP,MASCULINO,4
,75812085,30,PIURA,UPN,MASCULINO,1
,64868491,25,AREQUIPA,UCSM,FEMENINO,5
,69304275,21,TRUJILLO,UNT,MASCULINO,2
,65589870,30,AREQUIPA,UNSA,MASCULINO,2
,79709154,23,CUZCO,UAUSTRAL,FEMENINO,5
,61641050,18,AREQUIPA,UCSM,FEMENINO,4
,68488497,21,AREQUIPA,UCSM,FEMENINO,1
,66961340,29,TRUJILLO,UNT,FEMENINO,3
,73181942,30,PIURA,UDEP,FEMENINO,1
,77136682,17,TRUJILLO,UNT,FEMENINO,4
,76561433,19,CUZCO,UAUSTRAL,FEMENINO,4
,65809642,29,LIMA,UNI,MASCULINO,1
,76943540,21,CUZCO,UNSAAC,MASCULINO,3
,78656836,20,PIURA,UPN,MASCULINO,5
,71976053,25,CUZCO,UNSAAC,FEMENINO,3
,64717861,22,CUZCO,UNSAAC,FEMENINO,5
,68158705,19,AREQUIPA,UNSA,MASCULINO,2
,68070506,17,LIMA,ULIMA,MASCULINO,2
,79829353,21,PIURA,UDEP,MASCULINO,2
,79055463,17,AREQUIPA,UNSA,MASCULINO,2
,70017228,17,LIMA,UPC,MASCULINO,1
,69813902,17,TRUJILLO,UNT,FEMENINO,4
,78894708,20,LIMA,UNI,FEMENINO,1
,63665937,21,HUANUCO,UNH,MASCULINO,2
,66307380,26,TRUJILLO,UPAO,FEMENINO,3
,76312546,26,LIMA,PUCP,FEMENINO,2
,61220700,22,HUANUCO,UNH,FEMENINO,3
,79966158,28,HUANUCO,UNHEVAL,FEMENINO,3
,72411238,17,TRUJILLO,UNT,FEMENINO,4
,63515280,22,LIMA,UNI,MASCULINO,3
,73638162,24,CUZCO,UAUSTRAL,FEMENINO,1
,68316211,24,LIMA,PUCP,MASCULINO,1
,68029839,17,HUANUCO,UNHEVAL,FEMENINO,5
,78677670,30,LIMA,UNI,MASCULINO,5
,61927018,27,LIMA,UPC,MASCULINO,5
,67595831,26,LIMA,ULIMA,FEMENINO,3
,70644241,23,TRUJILLO,UNT,FEMENINO,5
,77866513,24,PIURA,UDEP,MASCULINO,3
,64940611,23,AREQUIPA,UNSA,FEMENINO,1
,73313522,24,HUANUCO,UNH,MASCULINO,1
,66113115,24,TRUJILLO,UPAO,MASCULINO,1
,76096662,17,LIMA,UNI,FEMENINO,2
,78182084,23,HUANUCO,UNH,FEMENINO,1
,78550295,20,TRUJILLO,UPAO,MASCULINO,2
,62996651,27,LIMA,PUCP,MASCULINO,1
,63611577,26,LIMA,PUCP,MASCULINO,5
,61741968,18,TRUJILLO,UNT,FEMENINO,4
,67822123,27,LIMA,PUCP,MASCULINO,5
,75838028,29,TRUJILLO,UNT,MASCULINO,4
,72146915,17,PIURA,UPN,FEMENINO,1
,69548096,27,LIMA,UPC,FEMENINO,1
,78967160,24,LIMA,PUCP,MASCULINO,1
,63301911,30,HUANUCO,UNH,MASCULINO,3
,78512116,28,PIURA,UDEP,MASCULINO,3
,64710302,18,AREQUIPA,UNSA,FEMENINO,3
,70371300,27,TRUJILLO,UNT,MASCULINO,5
,63348169,30,LIMA,UNI,FEMENINO,1
,72798277,28,AREQUIPA,UCSM,MASCULINO,4
,71872668,30,LIMA,UPC,FEMENINO,4
,61431349,19,TRUJILLO,UPAO,MASCULINO,2
,62624836,19,AREQUIPA,UNSA,FEMENINO,1
,69153712,25,LIMA,PUCP,FEMENINO,2
,68364404,26,HUANUCO,UNHEVAL,MASCULINO,4
,64262679,24,PIURA,UPN,FEMENINO,5
,65255560,20,LIMA,UNI,FEMENINO,1
,60798080,17,LIMA,UPC,FEMENINO,3
,71001012,19,PIURA,UDEP,MASCULINO,2
,71343191,28,LIMA,UNI,MASCULINO,1
,72229657,28,PIURA,UDEP,FEMENINO,4
,76231767,20,HUANUCO,UNH,MASCULINO,5
,75208275,18,HUANUCO,UNH,MASCULINO,4
,74540778,23,CUZCO,UAUSTRAL,FEMENINO,4
,71473582,30,LIMA,ULIMA,MASCULINO,3
,73193099,29,LIMA,PUCP,FEMENINO,2
,77812282,25,TRUJILLO,UPAO,FEMENINO,1
,67498798,21,AREQUIPA,UCSM,FEMENINO,3
,71315477,22,CUZCO,UAUSTRAL,MASCULINO,3
,78055822,20,LIMA,UNI,MASCULINO,3
,64405314,17,LIMA,UPC,FEMENINO,1
,76316754,24,LIMA,ULIMA,MASCULINO,1
,76303139,19,CUZCO,UNSAAC,MASCULINO,5
,79510783,30,CUZCO,UAUSTRAL,FEMENINO,2
,71354593,22,LIMA,UPC,FEMENINO,2
,61154595,21,HUANUCO,UNHEVAL,FEMENINO,1
,64000074,29,LIMA,UPC,FEMENINO,5
,63369462,23,CUZCO,UNSAAC,FEMENINO,2
,79308096,19,CUZCO,UNSAAC,MASCULINO,1
,73064948,30,LIMA,PUCP,FEMENINO,4
,73778594,25,CUZCO,UNSAAC,FEMENINO,1
,76383967,27,PIURA,UDEP,MASCULINO,5
,65713267,29,LIMA,ULIMA,MASCULINO,4
,79589762,30,CUZCO,UNSAAC,FEMENINO,2
,60511597,29,CUZCO,UNSAAC,MASCULINO,2
,69429001,18,AREQUIPA,UNSA,FEMENINO,5
,64197734,18,PIURA,UPN,MASCULINO,1
,79571728,22,TRUJILLO,UNT,FEMENINO,2
,62156889,21,CUZCO,UNSAAC,MASCULINO,2
,70409149,25,HUANUCO,UNH,FEMENINO,5
,77586477,17,LIMA,PUCP,FEMENINO,4
,79092459,25,HUANUCO,UNH,MASCULINO,4
,71253455,19,AREQUIPA,UCSM,FEMENINO,5
,79153876,30,CUZCO,UAUSTRAL,FEMENINO,5
,68916026,17,LIMA,ULIMA,MASCULINO,3
,78171555,26,LIMA,PUCP,MASCULINO,5
,69712139,29,CUZCO,UNSAAC,FEMENINO,5
,64157772,28,AREQUIPA,UCSM,MASCULINO,2
,79686469,19,AREQUIPA,UCSM,FEMENINO,1
,76002559,29,TRUJILLO,UNT,FEMENINO,5
,64058441,17,HUANUCO,UNHEVAL,MASCULINO,2
,70801968,20,LIMA,ULIMA,MASCULINO,4
,77357649,22,PIURA,UPN,FEMENINO,4
,61628527,18,LIMA,ULIMA,FEMENINO,2
,79057219,26,LIMA,UPC,MASCULINO,4
,70407285,29,LIMA,UPC,MASCULINO,4
,70922601,19,AREQUIPA,UCSM,MASCULINO,1
,76328653,25,LIMA,ULIMA,FEMENINO,3
,77153162,22,LIMA,UPC,FEMENINO,5
,64762391,22,LIMA,UNI,FEMENINO,2
,65295126,27,AREQUIPA,UNSA,FEMENINO,3
,75569469,18,CUZCO,UAUSTRAL,MASCULINO,3
,70428952,24,HUANUCO,UNHEVAL,FEMENINO,5
,60068276,30,TRUJILLO,UNT,FEMENINO,3
,70824825,21,AREQUIPA,UCSM,FEMENINO,2
,69244954,25,AREQUIPA,UNSA,FEMENINO,2
,64327552,20,TRUJILLO,UNT,MASCULINO,1
,73647432,30,PIURA,UPN,MASCULINO,2
,66648069,28,TRUJILLO,UPAO,FEMENINO,2
,76659491,24,LIMA,PUCP,FEMENINO,3
,76796577,25,LIMA,UPC,FEMENINO,3
,75107414,29,LIMA,ULIMA,MASCULINO,2
,65047588,22,HUANUCO,UNH,FEMENINO,5
,72999351,25,AREQUIPA,UNSA,MASCULINO,5
,66111341,17,LIMA,PUCP,MASCULINO,3
,77789077,25,LIMA,UNI,FEMENINO,1
,67022814,29,LIMA,UNI,MASCULINO,2
,78308712,29,PIURA,UPN,MASCULINO,4
,69770698,25,LIMA,PUCP,MASCULINO,4
,68061518,24,AREQUIPA,UNSA,FEMENINO,5
,68399683,27,PIURA,UDEP,MASCULINO,1
,66280271,26,LIMA,UPC,FEMENINO,1
,78037747,27,LIMA,UPC,MASCULINO,1
,64900803,22,LIMA,PUCP,FEMENINO,5
,61249435,20,AREQUIPA,UCSM,FEMENINO,5
,60970645,27,HUANUCO,UNHEVAL,FEMENINO,3
,76769494,29,HUANUCO,UNH,MASCULINO,4
,75476740,30,LIMA,UNI,FEMENINO,2
,72852445,21,AREQUIPA,UNSA,MASCULINO,1
,61328295,26,CUZCO,UNSAAC,MASCULINO,5
,63810903,20,TRUJILLO,UPAO,MASCULINO,1
,75218030,20,TRUJILLO,UPAO,FEMENINO,1
,75831751,29,LIMA,ULIMA,FEMENINO,2
,61301938,21,LIMA,PUCP,MASCULINO,3
,67132243,23,LIMA,PUCP,MASCULINO,5
,60622550,18,LIMA,UNI,MASCULINO,4
,77374071,28,LIMA,ULIMA,MASCULINO,4
,68047823,29,LIMA,ULIMA,MASCULINO,1
,76503383,28,LIMA,UNI,FEMENINO,5
,60875048,23,LIMA,UNI,FEMENINO,5
,77686076,19,LIMA,UPC,MASCULINO,2
,69098601,26,LIMA,UNI,FEMENINO,5
,72179830,18,PIURA,UDEP,FEMENINO,3
,77007180,27,LIMA,PUCP,FEMENINO,3
,71375663,27,CUZCO,UNSAAC,MASCULINO,5
,68721946,30,AREQUIPA,UNSA,FEMENINO,4
,61283213,24,LIMA,ULIMA,MASCULINO,3
,74253381,19,HUANUCO,UNHEVAL,FEMENINO,5
,65299468,30,AREQUIPA,UCSM,FEMENINO,3
,71825885,27,TRUJILLO,UPAO,MASCULINO,4
,76848908,27,HUANUCO,UNHEVAL,FEMENINO,3
,72083215,22,PIURA,UDEP,FEMENINO,2
,76286882,27,PIURA,UPN,FEMENINO,4
,75088049,25,LIMA,UPC,FEMENINO,5
,70485642,26,LIMA,UNI,FEMENINO,4
,61088849,22,LIMA,UNI,MASCULINO,2
,69637469,18,HUANUCO,UNHEVAL,MASCULINO,4
,68937239,25,LIMA,UNI,FEMENINO,5
,64753690,30,CUZCO,UAUSTRAL,MASCULINO,1
,78511383,22,TRUJILLO,UNT,MASCULINO,2
,61779677,19,CUZCO,UAUSTRAL,MASCULINO,2
,61668987,22,AREQUIPA,UNSA,FEMENINO,5
,77525190,26,HUANUCO,UNH,MASCULINO,4
,79944950,24,CUZCO,UNSAAC,MASCULINO,4
,61722516,19,PIURA,UPN,FEMENINO,5
,76592269,30,CUZCO,UNSAAC,FEMENINO,1
,75530741,27,HUANUCO,UNH,FEMENINO,3
,62453579,25,AREQUIPA,UNSA,MASCULINO,2
,66753583,23,LIMA,UPC,FEMENINO,5
,68822166,18,CUZCO,UNSAAC,MASCULINO,3
,77125098,19,HUANUCO,UNHEVAL,FEMENINO,4
,70037318,17,AREQUIPA,UNSA,FEMENINO,1
,69272497,24,TRUJILLO,UPAO,MASCULINO,5
,78366640,29,LIMA,UPC,MASCULINO,5
,63039483,30,TRUJILLO,UNT,FEMENINO,1
,66186373,23,PIURA,UPN,MASCULINO,4
,60354073,26,LIMA,UNI,FEMENINO,3
,69325866,27,TRUJILLO,UPAO,FEMENINO,1
,72024441,28,CUZCO,UNSAAC,MASCULINO,3
,64718290,19,PIURA,UPN,FEMENINO,2
,72558659,28,PIURA,UDEP,MASCULINO,2
,77852752,19,TRUJILLO,UNT,FEMENINO,1
,67578998,29,LIMA,ULIMA,FEMENINO,1
,60941098,23,CUZCO,UNSAAC,FEMENINO,1
,64417511,23,HUANUCO,UNHEVAL,FEMENINO,4
,61929973,26,AREQUIPA,UNSA,FEMENINO,5
,62268853,25,AREQUIPA,UNSA,FEMENINO,4
,69300201,19,TRUJILLO,UPAO,FEMENINO,3
,73178235,21,LIMA,UNI,MASCULINO,4
,71205359,22,HUANUCO,UNH,MASCULINO,4
,61159180,25,TRUJILLO,UNT,MASCULINO,5
,67399760,27,HUANUCO,UNHEVAL,FEMENINO,3
,64422039,17,HUANUCO,UNHEVAL,MASCULINO,2
,73039091,17,LIMA,UNI,MASCULINO,1
,78697436,19,LIMA,UPC,MASCULINO,3
,75203033,27,LIMA,UNI,FEMENINO,4
,70527637,26,TRUJILLO,UNT,FEMENINO,3
,66537811,20,LIMA,UNI,MASCULINO,2
,75160092,30,CUZCO,UNSAAC,FEMENINO,3
,70284993,28,CUZCO,UAUSTRAL,MASCULINO,2
,79988771,24,CUZCO,UNSAAC,FEMENINO,4
,78887170,27,PIURA,UPN,FEMENINO,2
,72228007,18,TRUJILLO,UPAO,MASCULINO,2
,76896675,17,CUZCO,UAUSTRAL,MASCULINO,4
,77592265,21,LIMA,UNI,FEMENINO,3
,70282196,22,LIMA,UPC,FEMENINO,2
,74656990,24,TRUJILLO,UNT,MASCULINO,1
,69083780,26,CUZCO,UNSAAC,FEMENINO,4
,76437268,22,LIMA,UPC,MASCULINO,3
,76905912,20,LIMA,ULIMA,FEMENINO,1
,61908784,26,LIMA,UNI,MASCULINO,1
,63120411,21,PIURA,UDEP,FEMENINO,3
,71401302,27,AREQUIPA,UCSM,FEMENINO,2
,61672002,21,PIURA,UPN,FEMENINO,2
,68129794,22,HUANUCO,UNHEVAL,MASCULINO,3
,70797083,22,PIURA,UDEP,FEMENINO,4
,73911067,17,LIMA,PUCP,FEMENINO,3
,69595601,18,LIMA,UPC,FEMENINO,1
,64071203,22,AREQUIPA,UCSM,FEMENINO,3
,72319273,22,PIURA,UDEP,FEMENINO,5
,73494396,28,LIMA,UPC,FEMENINO,5
,62222851,23,LIMA,ULIMA,MASCULINO,3
,76784620,30,CUZCO,UNSAAC,FEMENINO,2
,60475620,30,LIMA,PUCP,FEMENINO,3
,70975701,28,PIURA,UDEP,FEMENINO,5
,78657058,17,CUZCO,UNSAAC,FEMENINO,1
,63715109,24,CUZCO,UNSAAC,MASCULINO,1
,73803407,24,LIMA,UNI,FEMENINO,4
,72434753,25,LIMA,UNI,MASCULINO,1
,72477428,19,HUANUCO,UNH,MASCULINO,3
,64761745,24,LIMA,ULIMA,MASCULINO,3
,68976393,25,LIMA,PUCP,FEMENINO,4
,76084510,24,HUANUCO,UNHEVAL,MASCULINO,5
,73737626,21,PIURA,UPN,MASCULINO,5
,66706326,22,LIMA,PUCP,MASCULINO,2
,73525410,26,LIMA,UNI,MASCULINO,1
,74627749,27,LIMA,UPC,MASCULINO,4
,74246990,21,PIURA,UPN,MASCULINO,3
,63276086,24,TRUJILLO,UPAO,MASCULINO,4
,77169374,19,HUANUCO,UNH,FEMENINO,5
,74863986,18,LIMA,ULIMA,MASCULINO,5
,75254455,24,LIMA,ULIMA,MASCULINO,5
,65064607,22,CUZCO,UAUSTRAL,FEMENINO,2
,65686275,23,LIMA,ULIMA,MASCULINO,4
,73308555,24,CUZCO,UNSAAC,FEMENINO,2
,67169800,17,LIMA,PUCP,FEMENINO,3
,63030044,20,LIMA,UPC,MASCULINO,4
,74705846,27,HUANUCO,UNHEVAL,FEMENINO,5
,63246088,18,LIMA,PUCP,MASCULINO,4
,65323921,19,CUZCO,UNSAAC,MASCULINO,2
,79124026,18,HUANUCO,UNH,FEMENINO,3
,67715676,27,LIMA,PUCP,MASCULINO,3
,79193897,20,AREQUIPA,UCSM,MASCULINO,1
,62430810,22,LIMA,UPC,MASCULINO,1
,76083108,26,TRUJILLO,UNT,FEMENINO,1
,66578416,22,LIMA,UPC,FEMENINO,5
,71351152,28,AREQUIPA,UNSA,FEMENINO,4
,60242645,29,LIMA,PUCP,FEMENINO,4
,76375808,21,CUZCO,UAUSTRAL,FEMENINO,2
,71154131,19,LIMA,ULIMA,FEMENINO,2
,61997272,27,HUANUCO,UNHEVAL,FEMENINO,2
,68614924,30,LIMA,UNI,FEMENINO,2
,79356504,20,HUANUCO,UNHEVAL,FEMENINO,4
,77713144,17,LIMA,ULIMA,MASCULINO,2
,67233044,25,LIMA,UNI,MASCULINO,4
,70239931,25,LIMA,UPC,MASCULINO,5
,69879299,27,TRUJILLO,UPAO,FEMENINO,4
,79057538,19,CUZCO,UAUSTRAL,FEMENINO,2
,69230357,29,CUZCO,UAUSTRAL,MASCULINO,1
,75063560,21,LIMA,UNI,FEMENINO,3
,71294682,21,CUZCO,UNSAAC,FEMENINO,5
,72164715,26,PIURA,UPN,MASCULINO,5
,70315928,22,PIURA,UPN,FEMENINO,1
,78371165,17,PIURA,UPN,FEMENINO,4
,69550965,26,LIMA,ULIMA,FEMENINO,4
,64345736,29,TRUJILLO,UNT,FEMENINO,2
,66353731,30,HUANUCO,UNHEVAL,FEMENINO,2
,74375651,21,CUZCO,UAUSTRAL,MASCULINO,5
,71436978,20,HUANUCO,UNH,MASCULINO,3
,69394271,23,LIMA,UPC,FEMENINO,4
,77094450,17,LIMA,UPC,FEMENINO,3
,67849964,19,LIMA,ULIMA,FEMENINO,3
,78412808,19,AREQUIPA,UNSA,FEMENINO,2
,79832080,20,AREQUIPA,UCSM,MASCULINO,4
,64155787,22,AREQUIPA,UCSM,MASCULINO,5
,62571521,19,LIMA,UNI,MASCULINO,5
,68779329,28,TRUJILLO,UPAO,FEMENINO,1
,74167390,30,LIMA,UPC,MASCULINO,3
,77944830,18,CUZCO,UAUSTRAL,MASCULINO,4
,61786903,22,TRUJILLO,UNT,MASCULINO,3
,67967366,22,LIMA,UNI,FEMENINO,2
,66438478,29,HUANUCO,UNHEVAL,MASCULINO,2
,61561789,29,LIMA,UPC,FEMENINO,1
,62746472,28,PIURA,UDEP,FEMENINO,2
,68746421,19,HUANUCO,UNHEVAL,FEMENINO,3
,60032367,19,CUZCO,UNSAAC,FEMENINO,4
,79847045,30,PIURA,UDEP,FEMENINO,4
,77232016,19,PIURA,UDEP,FEMENINO,4
,63849820,25,TRUJILLO,UPAO,MASCULINO,3
,77607201,25,AREQUIPA,UCSM,FEMENINO,2
,65175006,19,LIMA,UNI,MASCULINO,1
,78285202,27,LIMA,UPC,FEMENINO,1
,72049437,24,LIMA,UPC,MASCULINO,3
,70068691,30,LIMA,PUCP,FEMENINO,3
,72792126,24,TRUJILLO,UPAO,FEMENINO,2
,73264434,27,PIURA,UDEP,FEMENINO,4
,62273329,23,PIURA,UPN,FEMENINO,4
,66719782,30,LIMA,UNI,FEMENINO,1
,75586702,24,LIMA,UNI,FEMENINO,1
,61710315,23,LIMA,UNI,MASCULINO,4
,74210676,29,HUANUCO,UNHEVAL,MASCULINO,2
,77119244,30,HUANUCO,UNH,FEMENINO,3
,77466929,27,PIURA,UPN,FEMENINO,1
,68181696,22,LIMA,PUCP,MASCULINO,1
,77575078,18,PIURA,UDEP,FEMENINO,2
,76776792,24,LIMA,PUCP,MASCULINO,3
,69283018,27,LIMA,UPC,MASCULINO,5
,77966422,27,TRUJILLO,UPAO,MASCULINO,4
,70505947,18,LIMA,UNI,FEMENINO,4
,66495287,27,LIMA,PUCP,FEMENINO,4
,65138700,20,LIMA,UNI,MASCULINO,3
,63003534,25,TRUJILLO,UPAO,FEMENINO,1
,62665147,24,LIMA,UNI,MASCULINO,2
,72220419,25,PIURA,UPN,MASCULINO,2
,63670872,20,CUZCO,UNSAAC,MASCULINO,3
,66426222,17,TRUJILLO,UPAO,MASCULINO,1
,62488395,17,PIURA,UDEP,MASCULINO,1
,66071943,25,LIMA,UNI,MASCULINO,2
,78671842,22,LIMA,UPC,FEMENINO,2
,62441804,19,PIURA,UPN,FEMENINO,4
,79850193,20,LIMA,UPC,MASCULINO,3
,77008470,29,HUANUCO,UNH,FEMENINO,3
,63312031,30,LIMA,UPC,FEMENINO,3
,77877422,24,CUZCO,UAUSTRAL,FEMENINO,1
,67585709,28,HUANUCO,UNHEVAL,FEMENINO,3
,76234338,19,CUZCO,UNSAAC,MASCULINO,5
,64916993,26,LIMA,ULIMA,MASCULINO,5
,69477992,23,AREQUIPA,UNSA,FEMENINO,2
,60198849,20,TRUJILLO,UPAO,MASCULINO,1
,76557175,29,PIURA,UDEP,MASCULINO,2
,70871262,29,CUZCO,UAUSTRAL,MASCULINO,3
